game_id,team,inning,score
7554,0,1,3
7554,1,1,0
7554,0,2,0
7554,1,2,0
7554,0,3,0
7554,1,3,0
7554,0,4,0
7554,1,4,1
7554,0,5,0
7554,1,5,0
7554,0,6,0
7554,1,6,0
7554,0,7,0
7554,1,7,0
7554,0,8,0
7554,1,8,0
7554,0,9,0
7554,1,9,2
7554,0,10,0
7554,1,10,1
7555,0,1,0
7555,1,1,0
7555,0,2,0
7555,1,2,1
7555,0,3,0
7555,1,3,0
7555,0,4,0
7555,1,4,3
7555,0,5,5
7555,1,5,1
7555,0,6,1
7555,1,6,0
7555,0,7,0
7555,1,7,0
7555,0,8,0
7555,1,8,1
7555,0,9,0
7555,1,9,1
7556,0,1,0
7556,1,1,0
7556,0,2,0
7556,1,2,0
7556,0,3,0
7556,1,3,0
7556,0,4,0
7556,1,4,0
7556,0,5,0
7556,1,5,1
7556,0,6,0
7556,1,6,1
7556,0,7,0
7556,1,7,0
7556,0,8,0
7556,1,8,1
7556,0,9,0
7556,1,9,0
7557,0,1,0
7557,1,1,0
7557,0,2,3
7557,1,2,0
7557,0,3,0
7557,1,3,0
7557,0,4,0
7557,1,4,0
7557,0,5,0
7557,1,5,1
7557,0,6,0
7557,1,6,1
7557,0,7,1
7557,1,7,3
7557,0,8,0
7557,1,8,0
7557,0,9,0
7557,1,9,0
7558,0,1,0
7558,1,1,0
7558,0,2,0
7558,1,2,0
7558,0,3,0
7558,1,3,1
7558,0,4,0
7558,1,4,0
7558,0,5,0
7558,1,5,0
7558,0,6,2
7558,1,6,0
7558,0,7,0
7558,1,7,0
7558,0,8,4
7558,1,8,0
7558,0,9,0
7558,1,9,0
7559,0,1,2
7559,1,1,1
7559,0,2,0
7559,1,2,0
7559,0,3,0
7559,1,3,0
7559,0,4,0
7559,1,4,0
7559,0,5,0
7559,1,5,0
7559,0,6,0
7559,1,6,1
7559,0,7,0
7559,1,7,1
7559,0,8,0
7559,1,8,0
7559,0,9,1
7559,1,9,0
7559,0,10,0
7559,1,10,0
7559,0,11,1
7559,1,11,0
7560,0,1,0
7560,1,1,0
7560,0,2,2
7560,1,2,0
7560,0,3,0
7560,1,3,0
7560,0,4,0
7560,1,4,0
7560,0,5,0
7560,1,5,3
7560,0,6,0
7560,1,6,1
7560,0,7,0
7560,1,7,0
7560,0,8,3
7560,1,8,0
7560,0,9,1
7560,1,9,0
7561,0,1,0
7561,1,1,0
7561,0,2,0
7561,1,2,0
7561,0,3,0
7561,1,3,0
7561,0,4,0
7561,1,4,0
7561,0,5,1
7561,1,5,0
7561,0,6,0
7561,1,6,0
7561,0,7,0
7561,1,7,1
7561,0,8,0
7561,1,8,1
7561,0,9,0
7561,1,9,0
7562,0,1,0
7562,1,1,0
7562,0,2,1
7562,1,2,0
7562,0,3,0
7562,1,3,0
7562,0,4,0
7562,1,4,0
7562,0,5,0
7562,1,5,0
7562,0,6,1
7562,1,6,1
7562,0,7,0
7562,1,7,1
7562,0,8,0
7562,1,8,0
7562,0,9,0
7562,1,9,0
7562,0,10,0
7562,1,10,0
7562,0,11,1
7562,1,11,0
7563,0,1,0
7563,1,1,0
7563,0,2,0
7563,1,2,0
7563,0,3,0
7563,1,3,0
7563,0,4,0
7563,1,4,3
7563,0,5,0
7563,1,5,0
7563,0,6,0
7563,1,6,0
7563,0,7,0
7563,1,7,0
7563,0,8,0
7563,1,8,0
7563,0,9,0
7563,1,9,0
7564,0,1,4
7564,1,1,0
7564,0,2,2
7564,1,2,0
7564,0,3,0
7564,1,3,0
7564,0,4,0
7564,1,4,1
7564,0,5,0
7564,1,5,0
7564,0,6,1
7564,1,6,0
7564,0,7,0
7564,1,7,0
7564,0,8,0
7564,1,8,0
7564,0,9,0
7564,1,9,1
7566,0,1,0
7566,1,1,0
7566,0,2,0
7566,1,2,0
7566,0,3,0
7566,1,3,0
7566,0,4,0
7566,1,4,0
7566,0,5,0
7566,1,5,0
7566,0,6,0
7566,1,6,0
7566,0,7,0
7566,1,7,0
7566,0,8,0
7566,1,8,0
7566,0,9,0
7566,1,9,2
7567,0,1,0
7567,1,1,3
7567,0,2,0
7567,1,2,0
7567,0,3,1
7567,1,3,1
7567,0,4,0
7567,1,4,1
7567,0,5,1
7567,1,5,1
7567,0,6,0
7567,1,6,0
7567,0,7,0
7567,1,7,0
7567,0,8,0
7567,1,8,2
7567,0,9,1
7567,1,9,0
7569,0,1,0
7569,1,1,2
7569,0,2,0
7569,1,2,0
7569,0,3,4
7569,1,3,0
7569,0,4,0
7569,1,4,0
7569,0,5,1
7569,1,5,0
7569,0,6,1
7569,1,6,0
7569,0,7,0
7569,1,7,0
7569,0,8,0
7569,1,8,0
7569,0,9,0
7569,1,9,0
7570,0,1,0
7570,1,1,0
7570,0,2,7
7570,1,2,0
7570,0,3,3
7570,1,3,0
7570,0,4,0
7570,1,4,2
7570,0,5,0
7570,1,5,1
7570,0,6,0
7570,1,6,0
7570,0,7,1
7570,1,7,3
7570,0,8,6
7570,1,8,0
7570,0,9,0
7570,1,9,6
7572,0,1,0
7572,1,1,1
7572,0,2,2
7572,1,2,0
7572,0,3,0
7572,1,3,0
7572,0,4,0
7572,1,4,0
7572,0,5,0
7572,1,5,0
7572,0,6,0
7572,1,6,1
7572,0,7,0
7572,1,7,0
7572,0,8,0
7572,1,8,2
7572,0,9,0
7572,1,9,0
7573,0,1,0
7573,1,1,0
7573,0,2,0
7573,1,2,2
7573,0,3,0
7573,1,3,0
7573,0,4,2
7573,1,4,0
7573,0,5,0
7573,1,5,0
7573,0,6,0
7573,1,6,0
7573,0,7,0
7573,1,7,0
7573,0,8,2
7573,1,8,0
7573,0,9,0
7573,1,9,2
7573,0,10,0
7573,1,10,0
7573,0,11,0
7573,1,11,0
7573,0,12,1
7573,1,12,1
7573,0,13,0
7573,1,13,0
7573,0,14,0
7573,1,14,1
7575,0,1,0
7575,1,1,0
7575,0,2,1
7575,1,2,0
7575,0,3,0
7575,1,3,0
7575,0,4,0
7575,1,4,0
7575,0,5,2
7575,1,5,0
7575,0,6,1
7575,1,6,2
7575,0,7,0
7575,1,7,0
7575,0,8,0
7575,1,8,0
7575,0,9,0
7575,1,9,0
7576,0,1,0
7576,1,1,0
7576,0,2,1
7576,1,2,0
7576,0,3,0
7576,1,3,0
7576,0,4,0
7576,1,4,0
7576,0,5,1
7576,1,5,0
7576,0,6,0
7576,1,6,0
7576,0,7,0
7576,1,7,0
7576,0,8,0
7576,1,8,0
7576,0,9,1
7576,1,9,1
7578,0,1,1
7578,1,1,0
7578,0,2,0
7578,1,2,2
7578,0,3,0
7578,1,3,0
7578,0,4,0
7578,1,4,0
7578,0,5,0
7578,1,5,1
7578,0,6,2
7578,1,6,0
7578,0,7,0
7578,1,7,1
7578,0,8,2
7578,1,8,3
7578,0,9,0
7578,1,9,0
7579,0,1,1
7579,1,1,0
7579,0,2,0
7579,1,2,2
7579,0,3,2
7579,1,3,0
7579,0,4,0
7579,1,4,0
7579,0,5,3
7579,1,5,2
7579,0,6,3
7579,1,6,0
7579,0,7,1
7579,1,7,0
7579,0,8,0
7579,1,8,1
7579,0,9,0
7579,1,9,1
7581,0,1,1
7581,1,1,0
7581,0,2,0
7581,1,2,0
7581,0,3,0
7581,1,3,0
7581,0,4,1
7581,1,4,0
7581,0,5,0
7581,1,5,0
7581,0,6,0
7581,1,6,1
7581,0,7,0
7581,1,7,0
7581,0,8,0
7581,1,8,0
7581,0,9,3
7581,1,9,0
7582,0,1,0
7582,1,1,0
7582,0,2,0
7582,1,2,0
7582,0,3,0
7582,1,3,0
7582,0,4,0
7582,1,4,0
7582,0,5,0
7582,1,5,1
7582,0,6,1
7582,1,6,0
7582,0,7,0
7582,1,7,0
7582,0,8,1
7582,1,8,0
7582,0,9,0
7582,1,9,0
10533,0,1,0
10533,1,1,1
10533,0,2,0
10533,1,2,1
10533,0,3,0
10533,1,3,1
10533,0,4,0
10533,1,4,0
10533,0,5,0
10533,1,5,0
10533,0,6,2
10533,1,6,1
10533,0,7,3
10533,1,7,0
10533,0,8,0
10533,1,8,0
10533,0,9,0
10533,1,9,0
10535,0,1,0
10535,1,1,3
10535,0,2,0
10535,1,2,0
10535,0,3,0
10535,1,3,0
10535,0,4,0
10535,1,4,0
10535,0,5,0
10535,1,5,0
10535,0,6,2
10535,1,6,0
10535,0,7,0
10535,1,7,0
10535,0,8,1
10535,1,8,0
10535,0,9,0
10535,1,9,1
10536,0,1,0
10536,1,1,0
10536,0,2,0
10536,1,2,0
10536,0,3,2
10536,1,3,1
10536,0,4,0
10536,1,4,0
10536,0,5,0
10536,1,5,0
10536,0,6,0
10536,1,6,0
10536,0,7,0
10536,1,7,1
10536,0,8,0
10536,1,8,1
10536,0,9,0
10536,1,9,0
10537,0,1,1
10537,1,1,3
10537,0,2,0
10537,1,2,1
10537,0,3,0
10537,1,3,0
10537,0,4,2
10537,1,4,0
10537,0,5,0
10537,1,5,0
10537,0,6,0
10537,1,6,0
10537,0,7,1
10537,1,7,0
10537,0,8,1
10537,1,8,3
10537,0,9,0
10537,1,9,0
10538,0,1,2
10538,1,1,0
10538,0,2,0
10538,1,2,0
10538,0,3,1
10538,1,3,0
10538,0,4,1
10538,1,4,1
10538,0,5,1
10538,1,5,0
10538,0,6,0
10538,1,6,0
10538,0,7,0
10538,1,7,0
10538,0,8,0
10538,1,8,0
10538,0,9,0
10538,1,9,0
10539,0,1,0
10539,1,1,0
10539,0,2,2
10539,1,2,0
10539,0,3,1
10539,1,3,0
10539,0,4,0
10539,1,4,0
10539,0,5,0
10539,1,5,0
10539,0,6,1
10539,1,6,0
10539,0,7,0
10539,1,7,2
10539,0,8,0
10539,1,8,0
10539,0,9,0
10539,1,9,2
10539,0,10,0
10539,1,10,0
10539,0,11,2
10539,1,11,2
10539,0,12,0
10539,1,12,0
10539,0,13,0
10539,1,13,1
10540,0,1,0
10540,1,1,4
10540,0,2,0
10540,1,2,3
10540,0,3,0
10540,1,3,1
10540,0,4,1
10540,1,4,1
10540,0,5,0
10540,1,5,0
10540,0,6,0
10540,1,6,1
10540,0,7,0
10540,1,7,0
10540,0,8,0
10540,1,8,0
10540,0,9,0
10540,1,9,0
10541,0,1,1
10541,1,1,0
10541,0,2,0
10541,1,2,0
10541,0,3,3
10541,1,3,0
10541,0,4,1
10541,1,4,0
10541,0,5,0
10541,1,5,0
10541,0,6,0
10541,1,6,0
10541,0,7,0
10541,1,7,1
10541,0,8,3
10541,1,8,2
10541,0,9,0
10541,1,9,9
10542,0,1,0
10542,1,1,2
10542,0,2,2
10542,1,2,0
10542,0,3,0
10542,1,3,0
10542,0,4,0
10542,1,4,0
10542,0,5,0
10542,1,5,0
10542,0,6,0
10542,1,6,0
10542,0,7,0
10542,1,7,0
10542,0,8,3
10542,1,8,0
10542,0,9,2
10542,1,9,0
10543,0,1,1
10543,1,1,0
10543,0,2,0
10543,1,2,0
10543,0,3,0
10543,1,3,0
10543,0,4,0
10543,1,4,0
10543,0,5,0
10543,1,5,0
10543,0,6,0
10543,1,6,1
10543,0,7,0
10543,1,7,0
10543,0,8,0
10543,1,8,3
10543,0,9,0
10543,1,9,0
10544,0,1,0
10544,1,1,0
10544,0,2,0
10544,1,2,0
10544,0,3,0
10544,1,3,0
10544,0,4,0
10544,1,4,3
10544,0,5,0
10544,1,5,0
10544,0,6,0
10544,1,6,0
10544,0,7,0
10544,1,7,0
10544,0,8,2
10544,1,8,0
10544,0,9,0
10544,1,9,0
10545,0,1,1
10545,1,1,0
10545,0,2,0
10545,1,2,0
10545,0,3,3
10545,1,3,0
10545,0,4,1
10545,1,4,0
10545,0,5,0
10545,1,5,0
10545,0,6,0
10545,1,6,0
10545,0,7,1
10545,1,7,0
10545,0,8,0
10545,1,8,0
10545,0,9,0
10545,1,9,0
10546,0,1,0
10546,1,1,0
10546,0,2,0
10546,1,2,0
10546,0,3,0
10546,1,3,0
10546,0,4,0
10546,1,4,0
10546,0,5,0
10546,1,5,0
10546,0,6,1
10546,1,6,0
10546,0,7,0
10546,1,7,0
10546,0,8,0
10546,1,8,0
10546,0,9,0
10546,1,9,0
10547,0,1,0
10547,1,1,0
10547,0,2,0
10547,1,2,0
10547,0,3,0
10547,1,3,0
10547,0,4,0
10547,1,4,2
10547,0,5,1
10547,1,5,0
10547,0,6,0
10547,1,6,0
10547,0,7,0
10547,1,7,0
10547,0,8,0
10547,1,8,0
10547,0,9,0
10547,1,9,0
10548,0,1,1
10548,1,1,0
10548,0,2,0
10548,1,2,0
10548,0,3,0
10548,1,3,0
10548,0,4,0
10548,1,4,2
10548,0,5,0
10548,1,5,1
10548,0,6,0
10548,1,6,1
10548,0,7,2
10548,1,7,1
10548,0,8,3
10548,1,8,0
10548,0,9,0
10548,1,9,0
10549,0,1,0
10549,1,1,2
10549,0,2,0
10549,1,2,0
10549,0,3,2
10549,1,3,2
10549,0,4,2
10549,1,4,0
10549,0,5,1
10549,1,5,1
10549,0,6,0
10549,1,6,2
10549,0,7,0
10549,1,7,0
10549,0,8,1
10549,1,8,0
10549,0,9,0
10549,1,9,0
10550,0,1,0
10550,1,1,2
10550,0,2,0
10550,1,2,0
10550,0,3,0
10550,1,3,0
10550,0,4,0
10550,1,4,0
10550,0,5,0
10550,1,5,0
10550,0,6,6
10550,1,6,2
10550,0,7,2
10550,1,7,0
10550,0,8,1
10550,1,8,2
10550,0,9,0
10550,1,9,1
10551,0,1,3
10551,1,1,0
10551,0,2,0
10551,1,2,2
10551,0,3,0
10551,1,3,0
10551,0,4,0
10551,1,4,0
10551,0,5,0
10551,1,5,0
10551,0,6,0
10551,1,6,0
10551,0,7,0
10551,1,7,0
10551,0,8,0
10551,1,8,0
10551,0,9,0
10551,1,9,1
10551,0,10,0
10551,1,10,0
10551,0,11,0
10551,1,11,0
10551,0,12,2
10551,1,12,0
10552,0,1,2
10552,1,1,0
10552,0,2,0
10552,1,2,0
10552,0,3,1
10552,1,3,0
10552,0,4,0
10552,1,4,3
10552,0,5,0
10552,1,5,1
10552,0,6,0
10552,1,6,0
10552,0,7,2
10552,1,7,0
10552,0,8,0
10552,1,8,0
10552,0,9,0
10552,1,9,0
10553,0,1,0
10553,1,1,0
10553,0,2,0
10553,1,2,0
10553,0,3,1
10553,1,3,0
10553,0,4,0
10553,1,4,0
10553,0,5,0
10553,1,5,0
10553,0,6,0
10553,1,6,0
10553,0,7,0
10553,1,7,1
10553,0,8,0
10553,1,8,2
10553,0,9,0
10553,1,9,0
10554,0,1,1
10554,1,1,2
10554,0,2,0
10554,1,2,0
10554,0,3,1
10554,1,3,1
10554,0,4,1
10554,1,4,0
10554,0,5,0
10554,1,5,0
10554,0,6,1
10554,1,6,0
10554,0,7,0
10554,1,7,0
10554,0,8,0
10554,1,8,0
10554,0,9,0
10554,1,9,2
10555,0,1,0
10555,1,1,0
10555,0,2,0
10555,1,2,0
10555,0,3,1
10555,1,3,0
10555,0,4,0
10555,1,4,0
10555,0,5,0
10555,1,5,0
10555,0,6,0
10555,1,6,0
10555,0,7,0
10555,1,7,0
10555,0,8,0
10555,1,8,1
10555,0,9,0
10555,1,9,0
10555,0,10,0
10555,1,10,1
10556,0,1,0
10556,1,1,0
10556,0,2,0
10556,1,2,0
10556,0,3,2
10556,1,3,0
10556,0,4,0
10556,1,4,0
10556,0,5,0
10556,1,5,7
10556,0,6,0
10556,1,6,0
10556,0,7,0
10556,1,7,1
10556,0,8,0
10556,1,8,0
10556,0,9,1
10556,1,9,0
10557,0,1,0
10557,1,1,0
10557,0,2,0
10557,1,2,3
10557,0,3,1
10557,1,3,1
10557,0,4,0
10557,1,4,0
10557,0,5,1
10557,1,5,0
10557,0,6,0
10557,1,6,0
10557,0,7,0
10557,1,7,3
10557,0,8,0
10557,1,8,1
10557,0,9,0
10557,1,9,0
10558,0,1,0
10558,1,1,0
10558,0,2,0
10558,1,2,0
10558,0,3,0
10558,1,3,0
10558,0,4,0
10558,1,4,0
10558,0,5,1
10558,1,5,0
10558,0,6,0
10558,1,6,0
10558,0,7,0
10558,1,7,1
10558,0,8,0
10558,1,8,0
10558,0,9,1
10558,1,9,0
10559,0,1,0
10559,1,1,0
10559,0,2,0
10559,1,2,0
10559,0,3,1
10559,1,3,0
10559,0,4,0
10559,1,4,0
10559,0,5,0
10559,1,5,2
10559,0,6,0
10559,1,6,0
10559,0,7,0
10559,1,7,0
10559,0,8,0
10559,1,8,0
10559,0,9,0
10559,1,9,0
10560,0,1,0
10560,1,1,0
10560,0,2,2
10560,1,2,2
10560,0,3,0
10560,1,3,5
10560,0,4,1
10560,1,4,0
10560,0,5,0
10560,1,5,0
10560,0,6,3
10560,1,6,2
10560,0,7,0
10560,1,7,0
10560,0,8,0
10560,1,8,0
10560,0,9,0
10560,1,9,0
10561,0,1,0
10561,1,1,0
10561,0,2,2
10561,1,2,1
10561,0,3,0
10561,1,3,2
10561,0,4,1
10561,1,4,0
10561,0,5,0
10561,1,5,0
10561,0,6,1
10561,1,6,0
10561,0,7,0
10561,1,7,0
10561,0,8,0
10561,1,8,0
10561,0,9,0
10561,1,9,0
10562,0,1,0
10562,1,1,0
10562,0,2,0
10562,1,2,0
10562,0,3,0
10562,1,3,0
10562,0,4,0
10562,1,4,1
10562,0,5,0
10562,1,5,0
10562,0,6,1
10562,1,6,0
10562,0,7,0
10562,1,7,2
10562,0,8,0
10562,1,8,0
10562,0,9,0
10562,1,9,0
10563,0,1,0
10563,1,1,3
10563,0,2,0
10563,1,2,0
10563,0,3,0
10563,1,3,0
10563,0,4,0
10563,1,4,1
10563,0,5,0
10563,1,5,0
10563,0,6,0
10563,1,6,0
10563,0,7,0
10563,1,7,0
10563,0,8,0
10563,1,8,0
10563,0,9,0
10563,1,9,0
10564,0,1,0
10564,1,1,0
10564,0,2,0
10564,1,2,0
10564,0,3,0
10564,1,3,0
10564,0,4,0
10564,1,4,0
10564,0,5,0
10564,1,5,0
10564,0,6,0
10564,1,6,1
10564,0,7,0
10564,1,7,0
10564,0,8,0
10564,1,8,0
10564,0,9,0
10564,1,9,0
10565,0,1,0
10565,1,1,0
10565,0,2,0
10565,1,2,0
10565,0,3,3
10565,1,3,1
10565,0,4,4
10565,1,4,1
10565,0,5,0
10565,1,5,0
10565,0,6,0
10565,1,6,0
10565,0,7,3
10565,1,7,0
10565,0,8,0
10565,1,8,0
10565,0,9,0
10565,1,9,2
10566,0,1,0
10566,1,1,0
10566,0,2,0
10566,1,2,0
10566,0,3,0
10566,1,3,0
10566,0,4,0
10566,1,4,0
10566,0,5,2
10566,1,5,0
10566,0,6,0
10566,1,6,0
10566,0,7,0
10566,1,7,2
10566,0,8,0
10566,1,8,0
10566,0,9,1
10566,1,9,0
10567,0,1,1
10567,1,1,0
10567,0,2,0
10567,1,2,0
10567,0,3,1
10567,1,3,0
10567,0,4,0
10567,1,4,0
10567,0,5,0
10567,1,5,1
10567,0,6,1
10567,1,6,4
10567,0,7,0
10567,1,7,0
10567,0,8,0
10567,1,8,0
10567,0,9,0
10567,1,9,0
10568,0,1,0
10568,1,1,0
10568,0,2,1
10568,1,2,1
10568,0,3,0
10568,1,3,0
10568,0,4,0
10568,1,4,0
10568,0,5,0
10568,1,5,0
10568,0,6,0
10568,1,6,0
10568,0,7,0
10568,1,7,1
10568,0,8,0
10568,1,8,0
10568,0,9,1
10568,1,9,0
10568,0,10,0
10568,1,10,0
10568,0,11,1
10568,1,11,0
10569,0,1,0
10569,1,1,0
10569,0,2,0
10569,1,2,1
10569,0,3,0
10569,1,3,0
10569,0,4,1
10569,1,4,0
10569,0,5,1
10569,1,5,0
10569,0,6,0
10569,1,6,2
10569,0,7,0
10569,1,7,0
10569,0,8,0
10569,1,8,0
10569,0,9,1
10569,1,9,2
10570,0,1,0
10570,1,1,2
10570,0,2,0
10570,1,2,0
10570,0,3,0
10570,1,3,0
10570,0,4,3
10570,1,4,1
10570,0,5,0
10570,1,5,0
10570,0,6,0
10570,1,6,0
10570,0,7,4
10570,1,7,0
10570,0,8,0
10570,1,8,1
10570,0,9,0
10570,1,9,0
10571,0,1,0
10571,1,1,0
10571,0,2,1
10571,1,2,0
10571,0,3,0
10571,1,3,0
10571,0,4,0
10571,1,4,0
10571,0,5,0
10571,1,5,0
10571,0,6,2
10571,1,6,3
10571,0,7,0
10571,1,7,0
10571,0,8,0
10571,1,8,0
10571,0,9,0
10571,1,9,0
10571,0,10,1
10571,1,10,0
10572,0,1,0
10572,1,1,0
10572,0,2,1
10572,1,2,0
10572,0,3,1
10572,1,3,4
10572,0,4,0
10572,1,4,1
10572,0,5,0
10572,1,5,2
10572,0,6,0
10572,1,6,0
10572,0,7,0
10572,1,7,0
10572,0,8,1
10572,1,8,1
10572,0,9,0
10572,1,9,0
10573,0,1,0
10573,1,1,0
10573,0,2,0
10573,1,2,0
10573,0,3,0
10573,1,3,0
10573,0,4,0
10573,1,4,0
10573,0,5,0
10573,1,5,0
10573,0,6,1
10573,1,6,0
10573,0,7,0
10573,1,7,0
10573,0,8,0
10573,1,8,0
10573,0,9,0
10573,1,9,0
10574,0,1,1
10574,1,1,0
10574,0,2,0
10574,1,2,0
10574,0,3,0
10574,1,3,0
10574,0,4,0
10574,1,4,1
10574,0,5,0
10574,1,5,0
10574,0,6,2
10574,1,6,2
10574,0,7,0
10574,1,7,0
10574,0,8,0
10574,1,8,0
10574,0,9,1
10574,1,9,1
10574,0,10,0
10574,1,10,0
10574,0,11,0
10574,1,11,0
10574,0,12,1
10574,1,12,2
10575,0,1,0
10575,1,1,1
10575,0,2,0
10575,1,2,1
10575,0,3,0
10575,1,3,0
10575,0,4,0
10575,1,4,0
10575,0,5,0
10575,1,5,0
10575,0,6,0
10575,1,6,0
10575,0,7,0
10575,1,7,0
10575,0,8,0
10575,1,8,0
10575,0,9,0
10575,1,9,0
10576,0,1,0
10576,1,1,0
10576,0,2,2
10576,1,2,0
10576,0,3,0
10576,1,3,0
10576,0,4,0
10576,1,4,2
10576,0,5,0
10576,1,5,0
10576,0,6,1
10576,1,6,0
10576,0,7,0
10576,1,7,0
10576,0,8,2
10576,1,8,0
10576,0,9,1
10576,1,9,0
10577,0,1,0
10577,1,1,0
10577,0,2,0
10577,1,2,0
10577,0,3,0
10577,1,3,0
10577,0,4,1
10577,1,4,0
10577,0,5,0
10577,1,5,0
10577,0,6,0
10577,1,6,0
10577,0,7,0
10577,1,7,0
10577,0,8,0
10577,1,8,0
10577,0,9,1
10577,1,9,0
10578,0,1,0
10578,1,1,0
10578,0,2,0
10578,1,2,0
10578,0,3,2
10578,1,3,0
10578,0,4,0
10578,1,4,0
10578,0,5,0
10578,1,5,0
10578,0,6,0
10578,1,6,0
10578,0,7,0
10578,1,7,1
10578,0,8,2
10578,1,8,4
10578,0,9,0
10578,1,9,0
10579,0,1,0
10579,1,1,0
10579,0,2,0
10579,1,2,0
10579,0,3,0
10579,1,3,0
10579,0,4,0
10579,1,4,1
10579,0,5,0
10579,1,5,0
10579,0,6,0
10579,1,6,1
10579,0,7,0
10579,1,7,1
10579,0,8,2
10579,1,8,0
10579,0,9,0
10579,1,9,0
10580,0,1,0
10580,1,1,0
10580,0,2,0
10580,1,2,0
10580,0,3,0
10580,1,3,1
10580,0,4,1
10580,1,4,1
10580,0,5,1
10580,1,5,0
10580,0,6,0
10580,1,6,1
10580,0,7,0
10580,1,7,2
10580,0,8,0
10580,1,8,0
10580,0,9,0
10580,1,9,0
10581,0,1,0
10581,1,1,0
10581,0,2,0
10581,1,2,3
10581,0,3,2
10581,1,3,1
10581,0,4,0
10581,1,4,6
10581,0,5,0
10581,1,5,0
10581,0,6,1
10581,1,6,1
10581,0,7,0
10581,1,7,0
10581,0,8,1
10581,1,8,0
10581,0,9,0
10581,1,9,0
10582,0,1,0
10582,1,1,0
10582,0,2,0
10582,1,2,0
10582,0,3,0
10582,1,3,1
10582,0,4,0
10582,1,4,0
10582,0,5,3
10582,1,5,0
10582,0,6,1
10582,1,6,0
10582,0,7,0
10582,1,7,0
10582,0,8,0
10582,1,8,0
10582,0,9,0
10582,1,9,0
10583,0,1,0
10583,1,1,1
10583,0,2,0
10583,1,2,0
10583,0,3,0
10583,1,3,0
10583,0,4,0
10583,1,4,0
10583,0,5,0
10583,1,5,0
10583,0,6,0
10583,1,6,0
10583,0,7,0
10583,1,7,0
10583,0,8,0
10583,1,8,1
10583,0,9,2
10583,1,9,0
10583,0,10,0
10583,1,10,0
10583,0,11,0
10583,1,11,0
10583,0,12,0
10583,1,12,0
10583,0,13,0
10583,1,13,1
10584,0,1,0
10584,1,1,2
10584,0,2,0
10584,1,2,1
10584,0,3,0
10584,1,3,0
10584,0,4,0
10584,1,4,0
10584,0,5,0
10584,1,5,0
10584,0,6,0
10584,1,6,0
10584,0,7,0
10584,1,7,0
10584,0,8,0
10584,1,8,0
10584,0,9,1
10584,1,9,0
10585,0,1,0
10585,1,1,0
10585,0,2,0
10585,1,2,1
10585,0,3,0
10585,1,3,0
10585,0,4,0
10585,1,4,0
10585,0,5,1
10585,1,5,0
10585,0,6,1
10585,1,6,0
10585,0,7,2
10585,1,7,0
10585,0,8,0
10585,1,8,0
10585,0,9,1
10585,1,9,0
10586,0,1,1
10586,1,1,1
10586,0,2,0
10586,1,2,0
10586,0,3,0
10586,1,3,1
10586,0,4,0
10586,1,4,0
10586,0,5,1
10586,1,5,0
10586,0,6,0
10586,1,6,0
10586,0,7,1
10586,1,7,0
10586,0,8,0
10586,1,8,0
10586,0,9,0
10586,1,9,0
10587,0,1,4
10587,1,1,1
10587,0,2,2
10587,1,2,0
10587,0,3,0
10587,1,3,0
10587,0,4,0
10587,1,4,2
10587,0,5,0
10587,1,5,1
10587,0,6,2
10587,1,6,0
10587,0,7,0
10587,1,7,0
10587,0,8,0
10587,1,8,0
10587,0,9,0
10587,1,9,4
10587,0,10,1
10587,1,10,0
10588,0,1,0
10588,1,1,1
10588,0,2,1
10588,1,2,0
10588,0,3,1
10588,1,3,0
10588,0,4,0
10588,1,4,0
10588,0,5,0
10588,1,5,0
10588,0,6,4
10588,1,6,0
10588,0,7,0
10588,1,7,0
10588,0,8,1
10588,1,8,3
10588,0,9,0
10588,1,9,2
10589,0,1,0
10589,1,1,1
10589,0,2,1
10589,1,2,0
10589,0,3,0
10589,1,3,2
10589,0,4,0
10589,1,4,0
10589,0,5,0
10589,1,5,0
10589,0,6,0
10589,1,6,0
10589,0,7,4
10589,1,7,0
10589,0,8,0
10589,1,8,0
10589,0,9,1
10589,1,9,0
10590,0,1,2
10590,1,1,0
10590,0,2,1
10590,1,2,1
10590,0,3,0
10590,1,3,0
10590,0,4,2
10590,1,4,3
10590,0,5,0
10590,1,5,3
10590,0,6,0
10590,1,6,5
10590,0,7,0
10590,1,7,0
10590,0,8,0
10590,1,8,0
10590,0,9,0
10590,1,9,0
10591,0,1,0
10591,1,1,0
10591,0,2,0
10591,1,2,0
10591,0,3,0
10591,1,3,4
10591,0,4,0
10591,1,4,4
10591,0,5,0
10591,1,5,0
10591,0,6,0
10591,1,6,0
10591,0,7,0
10591,1,7,0
10591,0,8,2
10591,1,8,0
10591,0,9,1
10591,1,9,0
10592,0,1,0
10592,1,1,0
10592,0,2,1
10592,1,2,0
10592,0,3,0
10592,1,3,0
10592,0,4,0
10592,1,4,0
10592,0,5,0
10592,1,5,1
10592,0,6,0
10592,1,6,0
10592,0,7,1
10592,1,7,0
10592,0,8,0
10592,1,8,0
10592,0,9,1
10592,1,9,0
10593,0,1,0
10593,1,1,0
10593,0,2,0
10593,1,2,0
10593,0,3,0
10593,1,3,0
10593,0,4,1
10593,1,4,0
10593,0,5,4
10593,1,5,0
10593,0,6,0
10593,1,6,0
10593,0,7,0
10593,1,7,0
10593,0,8,0
10593,1,8,0
10593,0,9,1
10593,1,9,0
10594,0,1,0
10594,1,1,4
