player_id,team_id,league_id,position,role,bats,batting_ratings_overall_contact,batting_ratings_overall_gap,batting_ratings_overall_eye,batting_ratings_overall_strikeouts,batting_ratings_overall_hp,batting_ratings_overall_power,batting_ratings_overall_babip,batting_ratings_vsr_contact,batting_ratings_vsr_gap,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,batting_ratings_vsr_hp,batting_ratings_vsr_power,batting_ratings_vsr_babip,batting_ratings_vsl_contact,batting_ratings_vsl_gap,batting_ratings_vsl_eye,batting_ratings_vsl_strikeouts,batting_ratings_vsl_hp,batting_ratings_vsl_power,batting_ratings_vsl_babip,batting_ratings_talent_contact,batting_ratings_talent_gap,batting_ratings_talent_eye,batting_ratings_talent_strikeouts,batting_ratings_talent_hp,batting_ratings_talent_power,batting_ratings_talent_babip,batting_ratings_misc_bunt,batting_ratings_misc_bunt_for_hit,batting_ratings_misc_gb_hitter_type,batting_ratings_misc_fb_hitter_type,running_ratings_speed,running_ratings_stealing_rate,running_ratings_stealing,running_ratings_baserunning
4000,166,205,1,12,2,30,40,35,30,3,20,30,30,40,35,30,3,20,30,30,35,35,25,3,20,30,30,40,35,30,3,20,30,70,20,0,1,30,25,20,20
4001,96,203,1,11,1,30,30,35,30,2,20,35,30,30,35,30,2,20,35,35,30,40,30,2,20,35,40,30,40,40,2,20,40,65,25,2,2,30,25,20,20
4002,96,203,1,11,1,35,35,35,30,1,25,40,35,35,35,30,1,25,40,35,35,35,30,1,25,40,35,35,35,30,1,25,40,60,25,2,1,25,25,20,30
4003,0,0,1,12,1,20,25,25,25,3,20,25,20,25,25,25,3,20,25,20,25,25,25,3,20,25,40,35,40,40,3,20,35,35,25,2,2,25,20,20,20
4004,133,204,2,0,1,35,45,45,35,8,30,40,35,45,45,35,8,30,40,35,45,45,35,8,30,40,35,45,45,35,8,30,40,50,20,0,1,20,25,25,30
4005,133,204,2,0,1,40,40,45,40,4,30,40,40,40,45,40,4,30,40,40,40,45,40,4,30,40,40,40,45,40,4,30,40,55,25,2,1,40,30,25,25
4006,133,204,3,0,1,45,45,45,50,5,45,45,45,45,45,50,5,45,45,45,45,45,50,5,50,45,45,45,45,50,5,45,45,35,20,1,2,25,25,20,25
4007,96,203,4,0,1,45,50,45,45,6,40,45,45,45,45,45,6,40,45,45,50,45,50,6,40,45,45,50,45,45,6,40,45,40,25,0,0,55,45,40,45
4008,133,204,5,0,1,45,45,45,45,4,45,45,45,45,45,45,4,45,45,45,45,45,45,4,45,45,45,45,45,45,4,45,45,30,25,0,0,30,35,40,45
4009,166,205,6,0,3,35,40,45,35,3,20,40,35,40,45,35,3,20,40,35,40,45,35,3,20,40,35,40,45,35,3,20,40,55,45,0,0,40,60,65,70
4010,96,203,6,0,3,45,45,45,45,10,45,45,45,45,45,45,10,45,45,40,45,45,45,10,40,40,45,45,45,45,10,45,45,35,25,0,2,30,35,40,40
4011,133,204,6,0,1,45,50,45,45,8,45,45,45,50,45,45,8,40,45,45,50,45,45,8,45,45,45,50,45,45,8,45,45,35,20,0,0,35,50,55,60
4012,166,205,5,0,1,40,40,45,40,1,35,40,40,40,45,40,1,35,40,40,40,45,40,1,35,40,40,40,45,40,1,35,40,50,25,0,0,30,30,20,25
4013,96,203,9,0,1,45,45,45,45,3,45,40,45,45,45,45,3,45,40,45,45,45,45,3,45,40,45,45,45,45,3,45,40,35,20,0,2,30,30,25,30
4014,96,203,8,0,2,45,50,45,50,5,45,45,45,50,45,50,5,50,45,45,50,40,50,5,45,45,45,50,45,50,5,45,45,35,25,0,1,60,55,50,50
4015,73,202,7,0,2,45,45,45,45,5,40,45,45,45,45,45,5,40,45,40,45,45,45,5,40,45,45,45,45,45,5,40,45,50,25,2,2,30,40,40,45
4016,96,203,9,0,2,45,50,45,45,7,45,45,45,50,45,45,7,50,45,40,45,45,45,7,45,45,45,50,45,45,7,45,45,40,25,0,1,35,40,40,30
4017,166,205,7,0,1,30,30,30,30,1,30,30,30,30,30,30,1,25,30,30,30,30,30,1,30,30,35,45,40,35,1,40,40,55,20,0,0,60,50,45,50
4018,133,204,6,0,1,40,50,45,45,3,45,40,40,50,45,45,3,45,40,40,50,50,45,3,50,40,40,50,45,45,3,45,40,30,25,0,0,55,40,35,55
4019,133,204,2,0,1,35,45,45,30,7,45,35,35,45,45,30,7,45,35,35,45,45,30,7,45,40,35,45,45,30,7,45,35,25,25,0,0,25,25,30,25
4020,133,204,8,0,3,45,50,45,45,6,45,45,45,50,45,45,6,45,45,45,50,50,45,6,50,45,45,50,45,45,6,45,45,20,20,0,1,60,50,40,40
4021,95,203,1,12,1,30,35,45,30,3,30,30,30,35,45,30,3,30,30,30,35,45,30,3,30,30,30,35,45,30,3,30,30,45,20,1,2,20,25,20,25
4022,95,203,1,12,1,20,35,35,25,1,30,20,20,35,35,25,1,30,20,20,35,35,25,1,30,20,20,35,35,25,1,30,20,60,25,1,2,25,20,20,35
4023,134,204,1,12,2,35,35,35,30,3,35,35,35,35,35,30,3,35,35,35,35,35,30,3,35,35,35,35,35,30,3,35,35,75,25,0,2,25,25,30,25
4024,95,203,1,12,2,25,35,35,25,3,25,30,30,35,35,25,3,25,30,25,35,35,25,3,25,25,35,35,40,40,3,25,30,50,25,0,2,20,20,20,30
4025,180,205,1,12,1,35,35,35,30,3,20,40,35,35,35,30,3,20,40,35,35,35,30,3,20,40,35,35,35,30,3,20,40,35,25,0,1,20,25,20,30
4026,95,203,1,11,2,35,40,45,30,1,25,40,35,40,45,30,1,25,40,35,35,45,30,1,25,35,35,40,45,30,1,25,40,60,25,1,2,25,25,20,20
4027,95,203,1,12,1,30,35,45,30,3,30,30,30,35,45,30,3,30,30,30,35,45,30,3,30,30,30,35,45,30,3,30,30,55,25,0,2,25,20,20,20
4028,134,204,1,12,1,35,35,35,30,3,25,35,35,35,35,30,3,25,35,35,35,35,30,3,25,35,40,35,40,40,3,25,40,70,25,2,2,25,20,20,20
4029,134,204,1,12,2,35,35,35,30,1,30,35,35,35,35,30,1,30,35,30,35,35,30,1,30,35,35,35,35,30,1,30,35,50,25,0,1,25,25,20,20
4030,95,203,1,11,1,25,35,45,25,1,35,25,25,35,45,25,1,30,25,25,35,45,30,1,35,25,25,35,45,25,1,35,25,55,20,0,1,25,25,20,20
4031,180,205,1,12,1,35,35,35,30,3,30,35,35,35,35,30,3,30,35,35,35,35,30,3,30,35,35,35,35,30,3,30,35,30,25,1,1,25,20,20,20
4032,95,203,1,13,2,35,35,35,30,2,30,35,35,35,35,30,2,30,35,35,35,35,30,2,30,35,35,35,35,30,2,30,35,55,20,0,0,30,25,20,20
4033,95,203,1,12,1,30,35,35,30,3,35,30,30,35,35,30,3,35,30,30,35,35,30,3,35,30,30,35,35,30,3,35,30,65,20,2,2,25,20,20,20
4034,134,204,2,0,3,35,35,35,35,10,30,30,35,35,35,35,10,30,30,35,35,35,35,10,30,30,55,45,55,55,10,50,50,40,25,1,0,20,20,20,20
4035,0,0,2,0,2,35,45,45,30,5,40,35,35,45,45,30,5,40,35,30,45,45,30,5,35,35,35,45,45,30,5,40,35,40,20,0,2,35,35,40,35
4036,134,204,3,0,2,35,50,50,25,4,45,45,35,50,50,25,4,50,45,35,50,50,25,4,45,45,35,50,50,25,4,45,45,35,20,0,0,30,40,35,45
4037,89,202,4,0,1,45,50,50,45,9,45,45,45,50,50,45,9,45,45,45,50,50,50,9,50,45,45,50,50,45,9,45,45,25,20,0,0,45,50,60,55
4038,134,204,3,0,3,45,45,45,45,8,45,45,45,45,45,45,8,45,45,40,45,45,45,8,45,45,45,45,45,45,8,45,45,50,25,0,0,35,30,20,25
4039,134,204,6,0,3,40,50,45,40,10,40,40,40,50,45,45,10,40,40,40,45,45,40,10,40,40,40,50,45,40,10,40,40,55,25,1,0,50,45,45,60
4040,95,203,5,0,1,45,50,45,45,9,45,45,45,50,45,45,9,45,45,45,50,45,50,9,50,45,45,50,45,45,9,45,45,20,20,1,0,30,30,30,30
4041,134,204,5,0,2,45,45,45,50,13,40,45,45,50,45,50,13,45,45,45,45,45,45,13,40,45,45,45,45,50,13,40,45,40,25,2,0,35,25,30,20
4042,95,203,6,0,1,45,50,45,45,13,45,45,45,50,45,45,13,45,45,45,50,45,45,13,50,45,45,50,45,45,13,45,45,30,25,2,0,45,45,50,45
4043,134,204,9,0,2,45,45,45,45,3,35,45,45,45,45,45,3,35,45,40,40,45,45,3,30,40,50,45,45,50,3,35,50,55,20,0,2,30,30,40,25
4044,134,204,9,0,1,50,45,40,50,2,35,50,50,45,40,50,2,35,50,50,45,40,50,2,35,50,50,45,40,50,2,35,50,65,20,0,2,35,40,40,35
4045,180,205,3,0,2,30,35,30,30,18,30,30,30,35,30,30,18,30,30,30,30,30,30,18,30,30,55,50,50,55,18,55,50,40,25,0,0,40,30,25,20
4046,134,204,3,0,2,45,45,40,50,11,30,45,45,45,40,50,11,30,45,45,45,40,45,11,30,45,45,45,40,50,11,30,45,55,20,0,0,40,40,40,45
4047,89,202,8,0,2,30,45,45,30,2,35,30,30,45,45,30,2,35,30,30,45,45,30,2,35,30,30,45,45,30,2,35,30,50,20,0,0,60,75,85,75
4048,134,204,4,0,1,40,50,45,45,10,45,40,40,50,45,45,10,45,40,40,50,45,45,10,45,40,40,50,45,45,10,45,40,50,20,0,0,60,40,35,40
4049,134,204,8,0,2,45,50,45,45,5,40,45,45,50,45,45,5,40,45,40,45,45,45,5,40,40,45,50,45,45,5,40,45,65,65,0,0,70,50,40,50
4050,180,205,1,12,2,35,35,35,30,3,20,35,35,35,35,30,3,20,35,30,35,35,30,3,20,35,35,35,35,30,3,20,35,55,25,0,0,25,25,20,25
4051,66,202,1,12,1,35,35,35,30,2,25,35,30,35,35,30,2,25,35,35,35,35,30,2,25,35,35,35,35,30,2,25,35,70,25,0,0,30,25,20,20
4052,46,201,1,11,1,35,40,35,30,1,25,40,35,35,35,30,1,25,40,35,40,35,30,1,25,40,35,40,35,30,1,25,40,60,25,1,0,20,20,20,30
4053,163,205,1,13,2,30,30,30,25,2,20,30,30,30,30,25,2,20,30,25,30,30,25,2,20,30,35,35,45,30,2,20,40,35,20,0,0,25,20,20,25
4054,130,204,1,12,1,30,35,45,30,3,30,30,30,35,45,25,3,25,30,30,35,45,30,3,30,30,30,35,45,30,3,30,30,75,25,0,1,30,25,25,20
4055,130,204,1,11,3,30,35,35,30,3,20,30,30,35,35,30,3,20,30,30,35,35,30,3,20,30,30,35,35,30,3,20,30,75,20,0,0,30,25,20,20
4056,163,205,1,11,1,25,30,25,25,3,25,30,25,30,25,25,3,25,30,25,30,30,25,3,25,30,40,30,35,45,3,30,45,75,25,0,2,20,25,20,30
4057,46,201,1,13,1,35,35,35,30,1,25,40,35,35,35,30,1,25,40,35,35,35,30,1,30,40,45,35,35,45,1,30,45,65,20,2,2,30,25,20,25
4058,130,204,1,11,2,30,35,40,30,3,30,30,30,35,40,30,3,30,30,30,35,35,30,3,30,30,30,35,40,30,3,30,30,60,25,0,0,25,20,20,20
4059,163,205,1,11,1,30,30,30,25,2,25,30,30,30,25,25,2,25,30,30,30,30,30,2,25,30,45,35,35,45,2,30,45,55,20,1,1,20,25,20,20
4060,102,203,1,12,1,25,35,35,25,3,35,25,25,35,35,25,3,35,25,25,35,35,25,3,35,25,25,35,35,25,3,35,25,60,25,0,2,25,20,25,20
4061,163,205,1,12,1,35,35,35,30,3,25,40,35,35,35,30,3,25,40,35,35,35,30,3,25,40,35,35,35,30,3,25,40,70,25,0,0,25,20,20,20
4062,163,205,1,12,1,25,40,30,25,2,20,25,25,40,30,25,2,20,25,25,40,30,25,2,20,25,25,40,30,25,2,20,25,75,25,1,1,30,25,20,20
4063,102,203,1,12,1,30,35,35,30,3,30,30,30,35,35,30,3,25,30,30,35,35,30,3,30,30,30,35,35,30,3,30,30,60,25,0,2,25,20,20,20
4064,130,204,2,0,1,35,45,45,30,4,35,40,35,45,45,30,4,35,35,35,45,45,30,4,35,40,40,45,45,45,4,40,45,55,20,0,0,20,25,20,30
4065,102,203,2,0,2,45,45,45,50,3,40,45,45,45,45,50,3,40,45,45,45,45,45,3,35,40,45,45,45,50,3,40,45,55,25,0,1,20,30,25,35
4066,66,202,3,0,1,45,45,40,50,5,35,40,45,45,40,45,5,35,40,45,50,45,50,5,35,45,45,45,40,50,5,35,40,50,25,0,2,30,25,20,20
4067,130,204,4,0,1,45,50,45,45,2,45,45,45,50,45,45,2,45,45,45,50,45,45,2,45,45,45,50,45,45,2,45,45,35,20,0,1,40,45,45,55
4068,130,204,5,0,1,30,45,45,30,2,40,30,30,45,45,30,2,40,30,30,45,45,30,2,40,30,30,45,45,30,2,40,30,35,20,0,0,35,35,35,45
4069,102,203,6,0,2,45,45,45,50,9,40,45,45,45,45,50,9,40,45,45,45,45,45,9,40,40,45,45,45,50,9,40,45,40,20,0,0,35,40,45,45
4070,102,203,9,0,3,40,50,50,30,4,45,45,40,50,50,30,4,45,45,35,45,45,30,4,45,45,40,50,50,30,4,45,45,50,25,0,0,55,40,35,45
4071,102,203,4,0,1,45,45,45,45,10,45,40,45,45,45,45,10,45,40,45,45,45,45,10,45,40,50,50,50,55,10,50,50,45,25,1,1,40,60,70,60
4072,130,204,5,0,1,45,40,45,45,5,40,40,45,40,45,45,5,40,40,45,40,45,45,5,45,45,45,40,45,45,5,40,40,40,20,0,1,30,40,35,45
4073,163,205,9,0,2,35,40,45,45,3,30,30,35,40,45,45,3,30,30,35,40,45,40,3,25,30,35,40,45,45,3,30,30,55,20,0,1,40,30,30,35
4074,26,200,8,0,1,35,35,30,35,10,25,35,35,35,30,35,10,25,35,35,35,30,35,10,25,35,80,60,45,70,10,40,80,50,50,2,1,55,50,50,55
4075,163,205,7,0,3,30,30,30,30,6,30,30,30,30,30,30,6,30,30,30,35,30,35,6,30,30,60,60,45,65,6,55,55,80,60,0,1,55,60,65,60
4076,102,203,7,0,1,45,45,45,50,6,50,45,45,45,45,50,6,50,45,45,50,45,50,6,50,45,45,45,45,50,6,50,45,30,25,0,0,30,35,30,35
4077,102,203,8,0,1,40,50,45,45,1,40,45,40,50,45,45,1,40,45,40,50,45,45,1,40,45,40,50,45,45,1,40,45,40,25,0,0,60,50,45,50
4078,130,204,1,12,1,35,35,35,30,3,20,40,35,35,35,30,3,20,40,35,35,35,30,3,20,40,35,35,35,30,3,20,40,50,20,0,0,25,25,30,25
4079,130,204,4,0,2,35,50,50,25,3,45,45,35,50,50,25,3,50,45,35,45,45,25,3,45,40,35,50,50,25,3,45,45,40,20,2,0,45,55,65,60
4080,102,203,2,0,1,40,40,50,45,5,35,40,40,40,50,45,5,35,40,40,45,50,45,5,35,40,40,40,50,45,5,35,40,50,25,0,0,35,30,20,20
4081,92,203,1,11,2,30,35,35,30,3,30,30,30,35,35,30,3,30,30,30,35,30,25,3,30,30,40,35,35,40,3,30,35,40,20,0,2,25,25,20,25
4082,153,205,1,12,1,35,35,35,30,1,25,40,35,35,35,30,1,25,40,35,40,35,30,1,25,40,35,35,35,30,1,25,40,45,25,0,2,30,25,20,20
4083,92,203,1,11,2,30,35,45,30,1,25,30,30,35,45,30,1,25,30,25,35,45,25,1,25,30,30,35,45,30,1,25,30,75,25,1,1,20,20,20,20
4084,126,204,1,11,1,35,35,35,30,2,20,35,35,35,35,30,2,20,35,35,35,35,30,2,20,35,35,35,35,30,2,20,35,40,20,0,0,25,20,20,20
4085,153,205,1,12,1,30,35,35,30,2,30,30,30,35,35,30,2,30,30,30,35,35,30,2,30,30,30,35,35,30,2,30,30,35,25,1,0,25,25,20,25
4086,92,203,1,11,2,30,35,35,30,3,20,30,30,35,35,30,3,20,30,30,35,35,25,3,20,30,30,35,35,30,3,20,30,55,25,0,1,25,25,25,30
4087,56,201,1,12,1,35,35,35,35,1,25,40,35,35,35,35,1,25,40,35,35,35,35,1,25,40,35,35,35,35,1,25,40,70,25,2,2,30,25,20,20
4088,126,204,1,12,2,30,35,35,30,1,30,30,30,35,35,30,1,30,30,25,35,35,25,1,30,30,30,35,35,30,1,30,30,35,25,0,0,25,25,20,20
4089,153,205,1,12,1,35,35,45,30,1,25,35,35,35,45,30,1,25,35,35,35,45,30,1,25,35,35,35,45,30,1,25,35,35,20,1,2,30,25,20,30
4090,153,205,1,12,1,30,40,35,30,1,25,30,30,40,35,30,1,25,30,30,40,35,30,1,25,30,30,40,35,30,1,25,30,80,20,2,1,20,25,20,25
4091,126,204,1,12,2,35,35,35,30,1,25,40,35,35,35,30,1,25,40,35,35,30,30,1,25,35,35,35,35,30,1,25,40,80,20,1,0,25,30,25,25
4092,126,204,1,11,2,25,35,35,25,1,30,25,25,35,35,25,1,30,25,25,35,35,25,1,30,25,25,35,35,25,1,30,25,65,25,0,0,25,20,20,20
4093,153,205,1,12,1,35,35,35,30,2,30,40,35,35,35,30,2,30,40,35,35,35,30,2,30,40,35,35,35,30,2,30,40,45,25,1,1,20,20,20,20
4094,153,205,2,0,1,30,45,45,30,3,35,35,30,45,45,25,3,35,35,35,45,45,30,3,35,35,30,45,45,30,3,35,35,55,20,1,0,25,25,25,20
4095,126,204,2,0,1,40,45,45,40,5,45,40,40,45,45,40,5,45,40,40,45,45,40,5,45,40,40,45,45,40,5,45,40,50,20,1,0,25,25,25,30
4096,153,205,3,0,2,35,45,45,30,10,40,40,35,45,45,30,10,40,40,35,45,45,30,10,40,40,35,45,45,30,10,40,40,40,20,1,2,35,35,40,35
4097,126,204,4,0,1,45,50,50,45,4,45,45,45,50,50,45,4,45,45,45,50,45,45,4,45,45,45,50,50,45,4,45,45,55,25,0,0,55,50,55,50
4098,126,204,5,0,1,45,50,45,45,12,45,45,45,50,45,45,12,45,45,45,50,45,50,12,45,45,45,50,45,45,12,45,45,40,20,0,1,50,55,50,55
4099,126,204,5,0,2,45,45,45,50,7,40,45,45,50,45,50,7,40,45,40,45,45,45,7,40,40,45,45,45,50,7,40,45,55,25,0,1,60,55,50,55
4100,68,202,6,0,1,40,45,45,45,4,45,45,40,45,45,45,4,40,45,40,45,50,45,4,45,45,40,45,45,45,4,45,45,50,25,2,0,35,30,25,35
4101,92,203,4,0,1,45,50,45,50,6,45,45,45,50,45,50,6,45,45,45,50,45,50,6,45,45,45,50,45,50,6,45,45,40,25,0,0,35,35,40,40
4102,126,204,3,0,1,40,45,40,45,7,45,40,40,45,40,40,7,45,40,40,45,40,45,7,45,40,40,45,40,45,7,45,40,55,25,2,1,40,45,50,45
4103,153,205,3,0,1,35,45,45,30,7,40,40,35,45,45,30,7,40,40,35,45,45,30,7,40,40,35,45,45,30,7,40,40,40,20,0,0,30,30,35,35
4104,126,204,9,0,1,45,45,40,50,5,30,45,45,45,40,50,5,30,45,45,45,40,50,5,30,45,45,45,40,50,5,30,45,45,20,0,0,40,50,45,45
4105,126,204,9,0,1,40,45,40,45,8,45,40,40,45,40,45,8,45,40,40,45,40,45,8,45,45,40,45,40,45,8,45,40,30,25,0,1,45,40,40,40
4106,23,200,8,0,1,45,50,45,50,5,50,45,45,50,45,50,5,45,45,45,50,45,50,5,50,45,45,50,45,50,5,50,45,40,20,0,0,65,55,50,45
4107,153,205,8,0,3,35,45,35,35,5,35,40,35,45,35,35,5,35,40,35,45,35,35,5,35,35,35,45,35,35,5,35,40,50,20,2,2,55,50,50,40
4108,126,204,7,0,1,45,45,45,45,5,45,40,45,45,45,45,5,45,40,45,45,45,45,5,45,40,45,45,45,45,5,45,40,35,25,2,0,45,55,60,55
4109,126,204,2,0,3,35,45,45,30,5,40,35,35,45,45,30,5,40,35,35,45,45,30,5,45,35,35,45,45,30,5,40,35,40,25,1,0,30,30,20,25
4110,153,205,4,0,1,35,45,45,30,3,40,35,35,45,45,30,3,40,35,35,45,45,30,3,40,35,35,45,45,30,3,40,35,70,65,0,0,65,40,35,30
4111,122,204,1,12,1,25,35,30,25,1,30,25,25,35,30,25,1,30,25,25,35,30,25,1,30,25,25,35,30,25,1,30,25,45,20,2,0,25,20,20,30
4112,63,202,1,11,1,35,35,40,30,1,25,35,35,35,40,30,1,25,35,35,35,45,30,1,25,40,35,35,45,30,1,25,35,35,25,1,2,25,25,25,35
4113,122,204,1,12,1,35,35,35,30,3,25,35,35,35,35,30,3,25,35,35,35,35,30,3,25,35,35,35,35,30,3,25,35,75,25,0,0,30,25,20,25
4114,122,204,1,11,1,30,35,40,30,2,25,30,30,35,40,30,2,25,30,30,35,40,30,2,30,30,40,35,45,40,2,30,40,65,25,0,0,30,20,20,20
4115,100,203,1,11,1,35,35,45,30,2,30,40,35,35,45,30,2,30,40,35,35,45,30,2,30,40,35,35,45,30,2,30,40,55,20,0,0,30,25,20,20
4116,44,201,1,11,1,35,35,45,30,1,30,35,35,35,45,30,1,30,35,35,35,45,30,1,30,35,40,35,50,40,1,35,40,55,20,2,0,20,20,20,30
4117,44,201,1,12,1,35,35,35,30,2,25,35,35,35,35,30,2,25,35,35,35,35,30,2,25,35,35,35,35,30,2,25,35,55,25,0,0,30,25,20,20
4118,122,204,1,12,3,35,35,35,30,2,20,35,35,35,35,30,2,20,35,35,35,35,30,2,20,35,35,35,35,30,2,20,35,60,20,0,1,30,20,20,20
4119,122,204,1,11,3,35,35,35,30,1,25,35,35,35,35,30,1,25,35,35,35,35,30,1,25,35,35,35,35,30,1,25,35,80,25,2,2,25,20,20,30
4120,122,204,1,12,1,35,35,40,30,2,20,35,35,35,40,30,2,20,35,35,35,40,30,2,20,35,35,35,40,30,2,20,35,35,20,2,2,25,25,20,30
4121,122,204,1,12,2,30,35,35,30,2,25,30,30,35,35,30,2,25,30,30,35,35,25,2,25,30,30,35,35,30,2,25,30,35,25,0,1,30,25,20,25
4122,100,203,1,12,1,25,35,35,25,1,25,25,25,35,35,25,1,25,25,25,35,35,25,1,25,30,25,35,35,25,1,25,25,80,25,1,0,25,20,20,20
4123,168,205,1,11,3,20,30,25,25,1,20,25,20,30,25,25,1,20,25,20,30,25,20,1,20,25,40,35,40,40,1,30,35,75,25,0,0,20,20,20,30
4124,122,204,2,0,1,30,45,50,25,5,40,35,30,45,50,25,5,40,35,35,45,50,30,5,40,35,40,45,60,40,5,50,45,30,20,1,0,20,25,25,30
4125,63,202,2,0,1,45,45,45,50,3,40,40,45,45,45,50,3,40,40,45,45,45,50,3,40,40,45,45,45,50,3,40,40,50,20,0,1,25,30,30,35
4126,122,204,3,0,2,45,40,40,50,6,30,45,45,40,40,50,6,30,45,40,40,45,45,6,30,40,45,40,45,50,6,30,45,75,25,0,2,25,25,20,30
4127,122,204,4,0,1,40,40,45,45,5,30,35,40,40,45,45,5,30,35,40,40,45,45,5,30,35,40,40,45,45,5,30,35,50,20,0,1,40,25,20,20
4128,63,202,5,0,1,45,45,50,50,5,50,45,45,45,45,50,5,50,45,45,50,50,55,5,50,45,60,50,50,70,5,55,50,30,25,2,0,35,55,65,60
4129,100,203,5,0,1,40,45,45,45,8,45,40,40,45,45,45,8,45,40,45,50,45,45,8,45,45,40,45,45,45,8,45,40,35,20,0,1,40,30,20,25
4130,100,203,3,0,1,45,45,45,45,5,40,45,45,45,45,45,5,40,45,45,45,45,45,5,40,45,45,45,45,45,5,40,45,35,25,0,0,30,25,30,35
4131,168,205,3,0,1,40,40,40,45,2,35,35,40,40,40,45,2,35,35,40,40,40,45,2,35,35,40,40,40,45,2,35,35,40,25,0,0,40,50,55,55
4132,168,205,4,0,1,35,45,45,35,3,35,30,30,45,45,35,3,35,30,35,45,45,35,3,35,30,35,45,45,35,3,35,30,55,25,2,1,40,35,40,25
4133,122,204,3,0,1,45,50,45,50,5,40,40,45,50,45,50,5,40,40,45,50,45,50,5,40,45,45,50,45,50,5,40,40,40,20,1,2,55,40,35,35
4134,0,0,8,0,1,45,50,45,45,5,45,45,40,50,45,45,5,45,45,45,50,45,45,5,45,45,45,50,45,45,5,45,45,40,45,0,0,65,60,55,55
4135,100,203,7,0,3,45,50,45,45,5,45,45,45,50,45,45,5,50,45,45,45,45,45,5,45,45,45,50,45,45,5,45,45,40,25,1,1,45,55,60,60
4136,122,204,7,0,1,45,45,45,50,3,40,45,45,45,45,50,3,40,45,45,45,45,50,3,40,45,45,45,45,50,3,40,45,45,25,0,2,55,55,45,50
4137,168,205,9,0,2,30,30,30,30,13,30,30,30,35,35,30,13,30,30,30,30,30,30,13,30,30,45,45,45,45,13,50,45,30,25,1,1,45,45,50,40
4138,100,203,1,12,2,35,35,45,30,3,25,35,35,35,45,30,3,25,40,35,35,40,30,3,25,35,35,35,45,30,3,25,35,60,20,1,0,25,25,20,25
4139,63,202,5,0,1,45,45,45,50,3,45,45,45,45,45,50,3,45,45,50,50,45,50,3,45,45,45,50,45,50,3,45,45,40,20,2,2,40,50,60,45
4140,100,203,8,0,1,45,50,45,50,3,40,45,45,50,45,50,3,40,45,45,50,45,50,3,40,45,45,50,45,50,3,40,45,50,25,0,2,75,55,55,45
4141,32,201,1,12,1,35,35,35,30,2,30,35,35,35,35,30,2,30,35,35,35,35,30,2,30,35,35,35,35,30,2,30,35,80,20,1,0,20,20,20,30
4142,69,202,1,11,1,35,35,35,30,3,20,35,35,35,35,30,3,20,35,35,35,35,30,3,25,35,35,35,35,30,3,20,35,40,20,0,2,20,20,20,20
4143,103,203,1,12,3,35,35,35,30,1,30,35,35,35,35,30,1,30,35,30,35,35,30,1,30,35,35,35,35,30,1,30,35,65,20,0,2,20,20,20,25
4144,103,203,1,11,1,30,35,40,30,3,30,30,30,35,40,30,3,30,30,30,40,45,30,3,30,30,30,35,40,30,3,30,30,75,20,0,1,25,20,20,20
4145,0,0,1,12,1,25,35,35,25,2,25,25,25,35,35,25,2,25,25,25,40,35,25,2,25,25,25,35,35,25,2,25,25,75,20,2,1,25,20,20,20
4146,103,203,1,11,3,30,35,30,30,1,25,30,30,35,30,30,1,25,30,30,35,30,25,1,25,30,30,35,30,30,1,25,30,60,25,1,1,25,25,20,30
4147,103,203,1,13,1,35,35,35,30,3,20,35,35,35,35,30,3,20,35,35,35,35,30,3,20,35,35,35,35,30,3,20,35,75,20,1,0,30,25,20,25
4148,162,205,1,12,1,20,35,35,20,3,35,20,20,35,30,20,3,35,20,20,35,35,25,3,35,20,20,35,35,20,3,35,20,60,25,2,1,20,20,20,20
4149,0,0,1,12,1,35,35,35,30,2,25,35,35,35,35,30,2,25,35,35,35,35,30,2,25,35,35,35,35,30,2,25,35,45,25,1,0,20,20,20,20
4150,103,203,1,12,1,30,35,35,30,2,25,30,30,35,35,30,2,25,30,30,35,35,30,2,25,30,30,35,35,30,2,25,30,50,25,0,0,25,20,20,20
4151,32,201,1,11,2,35,35,40,35,2,35,40,35,35,40,35,2,35,40,35,35,40,30,2,30,40,35,35,40,35,2,35,40,65,20,2,0,25,20,25,20
4152,103,203,1,11,1,30,35,35,30,2,30,30,30,35,35,30,2,30,30,30,35,35,30,2,30,30,30,35,35,30,2,30,30,45,25,2,0,20,20,20,25
4153,124,204,1,12,1,35,40,35,30,3,20,40,35,40,35,30,3,20,40,35,40,35,30,3,20,40,35,40,35,30,3,20,40,75,25,1,0,25,20,20,20
4154,103,203,2,0,1,40,45,45,45,6,40,45,40,45,45,45,6,40,40,45,45,45,45,6,45,45,40,45,45,45,6,40,45,50,25,3,2,20,20,25,20
4155,162,205,2,0,1,35,40,45,35,11,45,40,35,40,45,35,11,45,40,40,45,45,35,11,50,40,40,40,45,35,11,45,40,30,20,0,0,35,25,20,25
4156,124,204,3,0,1,45,40,45,50,5,30,40,45,40,45,45,5,30,40,45,40,45,50,5,35,45,45,40,45,50,5,30,40,55,20,2,0,25,25,25,20
4157,103,203,4,0,1,45,45,45,50,5,40,45,45,45,45,50,5,40,45,45,45,45,50,5,40,45,45,45,45,50,5,40,45,35,20,0,1,35,30,30,30
