player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_catcher_framing,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9,fielding_rating_pos1_pot,fielding_rating_pos2_pot,fielding_rating_pos3_pot,fielding_rating_pos4_pot,fielding_rating_pos5_pot,fielding_rating_pos6_pot,fielding_rating_pos7_pot,fielding_rating_pos8_pot,fielding_rating_pos9_pot
4056,163,205,1,11,30,55,25,25,25,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,25,0,0,0,0
4057,46,201,1,13,30,50,20,25,25,20,20,20,30,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
4058,130,204,1,11,30,50,20,35,25,20,20,25,35,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,25,0,0
4059,163,205,1,11,25,50,25,35,35,20,20,20,25,45,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,35,0,0,0,35,0,25
4060,102,203,1,12,35,45,20,30,20,20,20,20,25,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
4061,163,205,1,12,30,50,25,40,25,20,20,25,35,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,35,0,0,0,35,0,0
4062,163,205,1,12,30,55,25,40,30,25,20,20,25,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,0
4063,102,203,1,12,30,50,25,45,25,25,20,20,45,20,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,25,0,30,0,0
4064,130,204,2,0,35,60,25,25,40,65,55,60,45,35,0,0,174,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,65,60,55,0,35,0,0,0,0
4065,102,203,2,0,25,35,25,25,35,40,60,55,35,25,0,0,164,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,45,50,35,0,0,0,0,0,0
4066,66,202,3,0,50,25,20,45,25,20,20,20,35,35,0,0,0,200,0,0,0,0,6,0,0,0,55,0,0,0,0,0,0,65,0,55,0,0,0,35,0,0
4067,130,204,4,0,55,40,60,25,30,20,25,20,55,55,0,0,0,0,164,157,45,0,0,0,0,0,0,50,35,25,0,0,0,85,0,65,60,40,45,0,0,0
4068,130,204,5,0,65,70,45,55,60,30,20,25,60,55,0,0,0,0,151,174,117,151,116,120,0,0,0,55,60,45,55,35,45,95,0,70,65,65,60,65,40,60
4069,102,203,6,0,50,50,50,45,50,20,25,20,50,45,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,35,0,0,0,80,0,70,50,45,40,50,20,40
4070,102,203,9,0,65,55,70,55,50,20,20,20,65,55,0,0,0,0,153,119,174,136,137,132,0,0,0,60,45,55,45,30,40,95,0,80,70,60,60,55,35,50
4071,102,203,4,0,55,40,65,40,30,20,20,20,50,50,0,0,0,0,195,131,100,0,0,0,0,0,0,50,30,30,0,0,0,80,0,60,55,35,40,35,0,25
4072,130,204,5,0,45,65,40,40,55,25,20,25,50,50,0,0,0,0,0,174,32,0,0,0,0,0,0,0,45,20,0,0,0,75,0,60,40,45,35,45,0,40
4073,163,205,9,0,25,35,30,40,40,20,20,20,35,55,0,0,0,0,0,0,0,174,0,69,0,0,0,0,0,0,40,0,25,40,0,35,0,0,0,40,0,35
4074,26,200,8,0,35,50,30,55,55,20,20,20,30,40,0,0,0,0,0,0,0,51,84,78,0,0,0,0,0,0,30,30,35,50,0,40,0,0,0,60,40,55
4075,163,205,7,0,40,40,35,50,50,20,20,20,40,55,0,0,0,0,0,0,0,68,0,84,0,0,0,0,0,0,30,0,30,65,0,50,30,25,0,55,30,50
4076,102,203,7,0,25,35,25,45,50,20,20,20,25,55,0,0,0,0,0,0,0,166,0,69,0,0,0,0,0,0,45,0,30,35,0,30,0,0,0,50,25,45
4077,102,203,8,0,50,40,45,65,55,20,20,20,40,45,0,0,0,0,139,0,0,141,161,146,0,0,0,35,0,0,55,45,50,70,0,65,40,30,30,70,50,60
4078,130,204,1,12,30,65,20,30,35,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,0,0,25,0,0
4079,130,204,4,0,50,35,60,35,25,20,20,25,55,55,0,0,0,0,174,0,0,0,0,0,0,0,0,45,0,0,0,0,0,80,0,55,50,30,35,30,0,0
4080,102,203,2,0,35,30,25,30,30,40,60,60,25,30,0,0,174,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,45,50,40,0,0,0,25,0,0
4081,92,203,1,11,35,45,25,35,35,25,20,25,25,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,20,0,0
4082,153,205,1,12,30,50,30,20,30,20,20,20,25,20,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
4083,92,203,1,11,30,50,20,25,35,25,20,20,30,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,0,0,0
4084,126,204,1,11,35,35,30,40,25,20,25,20,30,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,30,0,0
4085,153,205,1,12,35,50,35,35,25,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,20,0,0
4086,92,203,1,11,30,45,20,35,40,20,20,20,40,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,50,0,0,0,30,0,25
4087,56,201,1,12,35,60,45,30,25,25,25,25,30,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,25,0,0,0,0
4088,126,204,1,12,30,40,20,35,40,20,20,20,25,30,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,30,0,0,0,30,0,25
4089,153,205,1,12,30,50,25,35,55,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,25,0,30,0,30
4090,153,205,1,12,30,50,25,40,30,25,20,20,25,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,35,0,20
4091,126,204,1,12,25,35,20,35,30,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,0
4092,126,204,1,11,35,55,35,30,35,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,30,0,25,0,0
4093,153,205,1,12,30,50,20,25,35,20,20,20,25,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,0,0,0
4094,153,205,2,0,30,35,25,30,50,55,70,70,30,30,0,0,164,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,40,65,35,0,0,0,25,0,0
4095,126,204,2,0,35,35,25,35,40,50,55,60,40,50,0,0,164,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,60,50,55,0,0,0,35,0,25
4096,153,205,3,0,35,25,20,25,30,20,20,20,35,40,0,0,0,174,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0
4097,126,204,4,0,50,30,55,55,25,20,20,20,45,45,0,0,0,0,164,0,0,0,0,0,0,0,0,40,0,0,0,0,0,75,0,65,45,25,30,50,35,35
4098,126,204,5,0,50,65,40,55,60,20,20,20,45,50,0,0,0,0,0,164,0,0,0,0,0,0,0,0,45,0,0,0,0,80,0,60,45,50,35,60,40,55
4099,126,204,5,0,55,65,55,50,70,20,20,20,55,55,0,0,0,0,99,129,164,0,0,0,0,0,0,35,45,45,0,0,0,85,0,70,55,55,50,60,30,55
4100,68,202,6,0,65,60,55,55,50,20,20,25,65,60,0,0,0,0,183,196,200,148,0,191,0,0,0,65,60,55,50,0,50,95,0,70,65,60,55,60,40,50
4101,92,203,4,0,55,50,60,50,40,20,20,20,55,65,0,0,0,0,174,0,77,0,0,0,0,0,0,50,0,30,0,0,0,85,0,70,55,45,45,50,30,45
4102,126,204,3,0,30,50,35,40,40,20,20,20,40,25,0,0,0,44,0,164,0,0,0,0,0,0,25,0,25,0,0,0,0,60,0,45,20,30,0,30,0,25
4103,153,205,3,0,30,35,35,45,35,20,20,20,35,55,0,0,0,133,0,0,0,164,0,123,0,0,30,0,0,0,40,0,30,45,0,35,0,0,0,40,0,35
4104,126,204,9,0,40,45,35,55,55,20,25,20,35,55,0,0,0,0,0,0,0,116,160,153,0,0,0,0,0,0,45,35,45,65,0,45,30,30,0,60,40,55
4105,126,204,9,0,25,40,20,55,35,20,20,20,20,40,0,0,0,0,0,0,0,76,0,160,0,0,0,0,0,0,35,0,40,30,0,25,0,0,0,55,35,45
4106,23,200,8,0,55,40,50,70,55,25,20,25,45,55,0,0,0,0,0,0,0,141,200,127,0,0,0,0,0,0,65,65,55,80,0,65,50,35,35,80,65,70
4107,153,205,8,0,30,45,25,55,65,25,20,20,35,35,0,0,0,116,0,0,0,108,130,164,0,0,30,0,0,0,40,30,50,50,0,40,0,0,0,60,35,55
4108,126,204,7,0,50,35,45,60,45,20,20,20,40,50,0,0,0,0,0,0,0,128,160,69,0,0,0,0,0,0,45,40,30,70,0,60,40,25,25,65,45,55
4109,126,204,2,0,30,55,25,25,55,60,70,70,25,25,0,0,164,132,0,0,0,0,0,0,0,60,30,0,0,0,0,0,0,40,65,35,0,0,0,0,0,0
4110,153,205,4,0,55,50,45,55,40,20,20,20,60,55,0,0,0,0,164,0,0,0,0,0,0,0,0,50,0,0,0,0,0,85,0,65,55,50,45,60,40,50
4111,122,204,1,12,35,50,25,25,30,25,20,20,35,40,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,50,0,25,0,0,0,0
4112,63,202,1,11,30,45,30,40,40,20,20,25,30,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,30,0,0,0,30,0,20
4113,122,204,1,12,30,60,20,35,30,25,20,20,35,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,25,0,0
4114,122,204,1,11,35,50,25,30,35,20,20,20,50,40,0,200,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,70,0,50,20,35,0,0,0,0
4115,100,203,1,11,35,45,30,55,40,20,20,20,35,40,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,20,0,55,35,45
4116,44,201,1,11,45,55,25,40,25,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,50,20,30,0,35,0,0
4117,44,201,1,12,30,55,25,40,80,20,25,20,20,45,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35,0,30,0,0,0,45,0,45
4118,122,204,1,12,30,55,25,30,35,20,20,20,25,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
4119,122,204,1,11,30,45,30,35,35,20,20,20,45,35,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,0,25,0,30,0,20
4120,122,204,1,12,30,45,25,35,30,25,20,25,35,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,25,0,0
4121,122,204,1,12,30,50,20,35,25,20,20,20,45,55,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,55,0,0,0,30,0,0
4122,100,203,1,12,35,45,35,35,30,20,20,20,25,45,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,55,0,0,0,30,0,0
4123,168,205,1,11,30,55,35,35,45,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,25
4124,122,204,2,0,25,35,25,35,35,30,60,55,20,35,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,25,45,25,0,0,0,30,0,25
4125,63,202,2,0,30,45,25,35,45,50,70,70,30,20,0,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,45,65,40,0,0,0,20,0,0
4126,122,204,3,0,35,35,20,25,30,20,20,25,30,35,0,0,0,164,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0
4127,122,204,4,0,35,30,55,30,30,20,20,20,35,35,0,0,0,0,160,0,0,0,0,0,0,0,0,30,0,0,0,0,0,60,0,50,30,0,0,25,0,0
4128,63,202,5,0,45,65,40,50,60,20,20,25,55,45,0,0,0,0,107,188,72,0,0,0,0,0,0,30,50,25,0,0,0,80,0,60,40,50,35,55,30,50
4129,100,203,5,0,65,60,60,50,65,20,20,20,60,50,0,0,0,0,0,96,160,0,0,0,0,0,0,0,40,50,0,0,0,95,0,80,65,60,55,55,30,55
4130,100,203,3,0,55,65,40,30,60,20,20,20,55,55,0,0,0,111,129,175,121,106,0,158,0,0,50,40,50,35,30,0,30,85,0,75,50,55,45,35,0,35
4131,168,205,3,0,40,45,55,50,30,20,20,20,35,40,0,0,0,38,160,0,0,0,0,0,0,0,25,30,0,0,0,0,0,65,0,50,35,30,0,45,25,30
4132,168,205,4,0,55,30,60,50,30,20,20,20,60,35,0,0,0,0,164,0,146,107,0,0,0,0,0,50,0,35,35,0,0,85,0,65,60,30,40,45,25,30
4133,122,204,3,0,35,30,25,40,45,20,20,20,35,50,0,0,0,87,0,0,0,160,0,86,0,0,25,0,0,0,40,0,25,50,0,35,0,0,0,45,0,35
4134,0,0,8,0,55,35,45,65,50,25,20,25,45,70,0,0,0,0,0,0,0,61,200,49,0,0,0,0,0,0,35,60,30,80,0,60,50,25,30,75,60,65
4135,100,203,7,0,25,35,20,55,50,20,20,20,25,50,0,0,0,0,0,0,0,152,0,164,0,0,0,0,0,0,50,0,50,35,0,30,0,0,0,60,40,55
4136,122,204,7,0,50,50,40,55,55,20,20,20,40,45,0,0,0,0,0,0,0,74,160,94,0,0,0,0,0,0,35,35,35,75,0,55,40,35,30,60,40,55
4137,168,205,9,0,30,35,20,50,35,20,20,20,25,40,0,0,0,0,0,0,0,148,160,98,0,0,0,0,0,0,40,25,25,35,0,35,0,0,0,45,25,35
4138,100,203,1,12,25,40,25,35,35,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,25,0,20
4139,63,202,5,0,45,50,35,45,45,25,20,20,55,65,0,0,0,0,0,195,0,0,0,0,0,0,0,0,40,0,0,0,0,80,0,60,40,40,30,50,0,45
4140,100,203,8,0,60,45,50,60,45,25,20,20,50,45,0,0,0,0,0,0,0,99,168,71,0,0,0,0,0,0,45,45,35,85,0,65,55,45,40,65,50,55
4141,32,201,1,12,35,60,30,40,30,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,30,0,35,0,25
4142,69,202,1,11,30,50,35,40,35,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,25,0,35,0,20
4143,103,203,1,12,30,60,20,25,30,25,20,20,35,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,25,0,0,0,0
4144,103,203,1,11,35,45,45,20,30,20,20,20,45,35,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,50,30,30,0,0,0,0
4145,0,0,1,12,30,50,35,25,35,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,25,0,0,0,0
4146,103,203,1,11,30,40,25,40,30,20,20,20,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,35,0,20
4147,103,203,1,13,35,70,25,30,45,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,35,0,25,0,0
4148,162,205,1,12,25,40,20,35,30,25,25,20,30,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,25,0,0
4149,0,0,1,12,25,40,20,25,30,25,20,25,35,25,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,0,0,0
4150,103,203,1,12,30,50,30,30,35,20,20,20,40,35,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,25,0,25,0,0
4151,32,201,1,11,30,55,20,35,30,20,20,20,30,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,0,0,0
4152,103,203,1,11,30,50,20,40,40,20,20,20,30,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,35,0,25
4153,124,204,1,12,35,55,30,35,30,25,20,25,40,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,55,0,30,0,30,0,0
4154,103,203,2,0,30,45,25,30,50,55,55,55,35,30,0,0,174,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,50,50,35,0,0,0,20,0,0
4155,162,205,2,0,30,30,30,20,40,35,40,40,35,20,0,0,160,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,45,30,40,0,0,0,0,0,0
4156,124,204,3,0,25,35,25,30,30,25,20,20,35,35,0,0,0,160,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,45,0,35,0,0,0,20,0,0
4157,103,203,4,0,40,35,55,40,25,25,25,25,40,45,0,0,0,0,160,0,0,0,0,0,0,0,0,30,0,0,0,0,0,65,0,55,35,20,0,35,0,20
4158,124,204,5,0,55,40,50,40,55,20,20,20,35,50,0,0,0,0,40,164,0,0,0,0,0,0,0,25,30,0,0,0,0,75,0,60,45,35,35,45,0,40
4159,103,203,5,0,65,65,65,25,60,20,20,20,55,55,0,0,0,0,0,151,174,0,0,0,0,0,0,0,50,55,0,0,0,95,0,70,65,60,55,0,0,0
4160,103,203,4,0,55,35,65,50,25,20,20,20,55,50,0,0,0,0,169,0,0,0,0,0,0,0,0,50,0,0,0,0,0,85,0,70,55,35,40,45,25,30
4161,162,205,4,0,50,35,65,35,25,20,20,20,45,50,0,0,0,0,160,0,83,0,0,0,0,0,0,45,0,25,0,0,0,75,0,70,50,30,35,30,0,0
4162,103,203,6,0,60,50,60,45,50,20,20,20,60,50,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,45,0,0,0,90,0,70,60,55,50,45,0,40
4163,0,0,7,0,40,25,55,40,45,20,20,25,60,55,0,0,0,0,0,0,0,200,0,181,0,0,0,0,0,0,40,0,35,75,0,55,40,0,0,40,0,35
4164,103,203,8,0,40,35,35,70,45,20,20,20,30,45,0,0,0,0,0,0,0,76,179,106,0,0,0,0,0,0,40,60,45,60,0,55,20,0,0,75,65,65
4165,124,204,7,0,30,45,20,50,55,20,20,20,35,70,0,0,0,48,0,0,0,40,125,184,0,0,25,0,0,0,25,30,50,45,0,35,0,0,0,55,30,50
4166,162,205,7,0,25,30,20,60,35,20,20,25,25,70,0,0,0,0,0,0,0,194,0,53,0,0,0,0,0,0,60,0,30,35,0,35,0,0,0,65,45,50
4167,162,205,9,0,35,50,40,40,55,20,20,20,35,35,0,0,0,90,0,0,0,39,0,174,0,0,30,0,0,0,25,0,35,55,0,45,20,25,0,45,0,40
4168,103,203,6,0,65,75,65,35,70,20,20,20,70,50,0,0,0,0,0,28,166,0,0,0,0,0,0,0,25,60,0,0,0,105,0,80,75,75,65,40,0,40
4169,103,203,8,0,45,45,20,50,60,20,20,20,30,30,0,0,0,0,0,0,0,88,174,49,0,0,0,0,0,0,35,25,25,65,0,55,0,0,0,50,25,45
4170,103,203,8,0,30,45,30,50,50,20,20,20,35,50,0,0,0,164,0,0,0,128,164,110,0,0,40,0,0,0,40,30,35,55,0,45,0,20,0,55,30,50
4171,169,205,1,12,25,30,20,40,35,25,25,20,35,35,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,35,0,25
4172,85,202,1,11,30,55,20,60,55,20,25,25,30,25,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,35,0,0,0,60,40,50
4173,169,205,1,11,30,45,25,30,35,20,25,20,35,50,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,25,0,0
4174,169,205,1,12,35,50,25,25,45,20,20,20,30,25,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,50,0,25,0,0,0,0
4175,169,205,1,11,30,50,30,35,20,25,25,20,30,25,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0
4176,169,205,1,12,35,65,35,35,30,20,25,20,35,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,45,20,35,0,30,0,0
4177,132,204,1,13,30,45,25,45,25,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,40,0,20
4178,169,205,1,12,30,55,25,30,40,20,20,20,40,30,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,50,0,30,0,25,0,0
4179,132,204,1,12,30,45,30,35,40,25,20,20,35,25,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,30,0,20
4180,85,202,1,11,30,55,20,30,40,20,20,20,20,30,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,25,0,0
4181,91,203,1,13,30,45,25,35,30,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,30,0,0
4182,169,205,1,12,40,35,20,35,45,25,20,25,25,40,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,45,0,0,0,30,0,25
4183,132,204,1,11,30,65,20,35,35,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,0,0,0,30,0,0
4184,132,204,2,0,30,45,20,25,45,50,55,55,30,25,0,0,120,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,45,50,35,0,0,0,0,0,0
4185,91,203,2,0,30,40,35,35,25,45,50,35,40,45,0,0,164,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,55,35,40,0,0,0,25,0,0
4186,132,204,3,0,20,30,20,50,30,20,20,20,25,35,0,0,0,174,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,25,0,0,0,50,30,35
4187,91,203,5,0,55,50,75,40,40,20,20,20,55,50,0,0,0,0,175,140,107,118,0,129,0,0,0,55,40,35,35,0,30,90,0,70,65,50,50,40,0,35
4188,132,204,5,0,35,60,25,25,60,20,20,20,45,50,0,0,0,0,0,160,0,0,0,0,0,0,0,0,35,0,0,0,0,70,0,55,20,40,0,0,0,0
4189,91,203,5,0,70,70,70,70,70,20,20,20,70,50,0,0,0,0,0,100,175,0,0,0,0,0,0,0,45,60,0,0,0,105,0,70,75,75,70,80,60,75
4190,132,204,5,0,70,70,65,65,75,20,20,20,65,45,0,0,0,0,0,124,174,0,0,0,0,0,0,0,50,60,0,0,0,100,0,70,75,70,65,75,55,70
4191,132,204,6,0,60,55,65,40,60,20,25,20,40,65,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,40,0,0,0,80,0,65,55,50,45,45,0,40
4192,91,203,9,0,50,50,45,40,50,20,20,20,45,60,0,0,0,0,159,160,125,142,0,146,0,0,0,40,35,30,35,0,30,80,0,70,45,40,35,40,0,35
4193,91,203,9,0,35,50,25,45,60,25,20,20,35,55,0,0,0,0,0,0,0,175,0,101,0,0,0,0,0,0,45,0,35,55,0,40,0,25,0,50,0,50
4194,91,203,8,0,55,30,20,70,55,20,20,20,50,55,0,0,0,0,0,0,0,95,165,101,0,0,0,0,0,0,45,55,45,80,0,70,0,0,0,75,60,70
4195,62,202,9,0,25,45,20,45,60,20,20,20,20,50,0,0,0,0,0,0,0,25,0,84,0,0,0,0,0,0,25,0,30,30,0,25,0,0,0,50,0,45
4196,0,0,8,0,55,30,50,65,45,20,20,20,30,55,0,0,0,0,0,0,0,120,200,159,0,0,0,0,0,0,50,50,50,70,0,50,35,0,0,70,50,60
4197,0,0,8,0,50,45,45,65,55,20,20,20,45,75,0,0,0,0,0,0,0,56,200,133,0,0,0,0,0,0,35,55,50,75,0,55,45,40,35,75,55,70
4198,132,204,1,11,35,55,20,40,40,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,0,0,35,0,30
4199,91,203,1,12,35,45,20,25,20,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,45,0,0,0,0,0,0
4200,85,202,8,0,55,50,50,65,60,20,20,20,45,50,0,0,0,0,0,0,0,52,177,46,0,0,0,0,0,0,35,50,30,80,0,60,50,45,40,70,50,65
4201,123,204,1,11,30,45,20,50,25,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,45,25,30
4202,54,201,1,11,30,60,20,30,35,20,20,20,35,25,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,45,0,30,0,0,0,0
4203,123,204,1,12,30,50,25,30,30,20,20,20,30,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,25,0,0
4204,171,205,1,11,35,50,30,25,40,20,20,20,40,30,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,50,0,30,0,0,0,0
4205,70,202,1,11,35,55,30,35,30,20,20,20,40,40,0,200,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,60,0,55,0,30,0,30,0,0
4206,123,204,1,12,30,45,30,25,35,25,20,20,35,20,0,200,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,40,0,0,0,0,0,0
4207,123,204,1,11,30,45,20,35,35,20,20,20,35,35,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,40,0,0,0,30,0,20
4208,94,203,1,12,30,45,40,20,25,20,25,20,35,30,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,0,40,20,25,0,0,0,0
4209,171,205,1,12,30,45,20,40,30,20,20,20,25,35,0,200,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,35,0,0,0,35,0,20
4210,171,205,1,12,40,55,50,30,30,20,20,20,30,30,0,200,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65,0,55,25,30,0,25,0,0
